205235	70073	1
205235	46466	1
205235	45415	1
205235	27443	1
205235	18741	1
205235	136527	1
205235	69597	1
205235	243273	1
205235	46340	1
205235	134765	1
205235	44315	1
205235	32700	1
205235	184776	1
205235	44685	1
205235	131889	1
205235	22852	1
205235	50077	1
205235	173053	1
205235	135969	1
205235	66149	1
205235	131895	1
205235	168156	1
205235	140250	1
205235	172176	1
205235	34261	1
205235	18725	1
205235	28956	1
205235	45281	1
205235	54081	1
205235	51849	1
205235	135841	1
205235	28675	1
205235	96735	1
205235	135478	1
205235	171073	1
205235	46324	1
205235	46275	1
205235	48850	1
205235	168775	1
205235	28383	1
205235	135864	1
205235	133152	1
205235	58315	1
205235	46626	1
205235	140271	1
205235	45929	1
205235	77308	1
205235	53485	1
205235	59122	1
205235	45234	1
205235	135891	1
205235	28381	1
205235	54183	1
205235	52150	1
205235	46217	1
205235	168597	1
205235	171126	1
205235	134823	1
205235	94964	1
205235	135866	1
205235	67040	1
205235	65946	1
205235	46137	1
205235	135843	1
70073	46466	1
70073	45415	1
70073	27443	1
70073	18741	1
70073	136527	1
70073	69597	1
70073	243273	1
70073	46340	1
70073	134765	1
70073	44315	1
70073	32700	1
70073	184776	1
70073	44685	1
70073	131889	1
70073	22852	1
70073	50077	1
70073	173053	1
70073	135969	1
70073	66149	1
70073	131895	1
70073	168156	1
70073	140250	1
70073	172176	1
70073	34261	1
70073	18725	1
70073	28956	1
70073	45281	1
70073	54081	1
70073	51849	1
70073	135841	1
70073	28675	1
70073	96735	1
70073	135478	1
70073	171073	1
70073	46324	1
70073	46275	1
70073	48850	1
70073	168775	1
70073	28383	1
70073	135864	1
70073	133152	1
70073	58315	1
70073	46626	1
70073	140271	1
70073	45929	1
70073	77308	1
70073	53485	1
70073	59122	1
70073	45234	1
70073	135891	1
70073	28381	1
70073	54183	1
70073	52150	1
70073	46217	1
70073	168597	1
70073	171126	1
70073	134823	1
70073	94964	1
70073	135866	1
70073	67040	1
70073	65946	1
70073	46137	1
70073	135843	1
46466	45415	1
46466	27443	1
46466	18741	1
46466	136527	1
46466	69597	1
46466	243273	1
46466	46340	1
46466	134765	1
46466	44315	1
46466	32700	1
46466	184776	1
46466	44685	1
46466	131889	1
46466	22852	1
46466	50077	1
46466	173053	1
46466	135969	1
46466	66149	1
46466	131895	1
46466	168156	1
46466	140250	1
46466	172176	1
46466	34261	1
46466	18725	1
46466	28956	1
46466	45281	1
46466	54081	1
46466	51849	1
46466	135841	1
46466	28675	1
46466	96735	1
46466	135478	1
46466	171073	1
46466	46324	1
46466	46275	1
46466	48850	1
46466	168775	1
46466	28383	1
46466	135864	1
46466	133152	1
46466	58315	1
46466	46626	1
46466	140271	1
46466	45929	1
46466	77308	1
46466	53485	1
46466	59122	1
46466	45234	1
46466	135891	1
46466	28381	1
46466	54183	1
46466	52150	1
46466	46217	1
46466	168597	1
46466	171126	1
46466	134823	1
46466	94964	1
46466	135866	1
46466	67040	1
46466	65946	1
46466	46137	1
46466	135843	1
45415	27443	1
45415	18741	1
45415	136527	1
45415	69597	1
45415	243273	1
45415	46340	1
45415	134765	1
45415	44315	1
45415	32700	1
45415	184776	1
45415	44685	1
45415	131889	1
45415	22852	1
45415	50077	1
45415	173053	1
45415	135969	1
45415	66149	1
45415	131895	1
45415	168156	1
45415	140250	1
45415	172176	1
45415	34261	1
45415	18725	1
45415	28956	1
45415	45281	1
45415	54081	1
45415	51849	1
45415	135841	1
45415	28675	1
45415	96735	1
45415	135478	1
45415	171073	1
45415	46324	1
45415	46275	1
45415	48850	1
45415	168775	1
45415	28383	1
45415	135864	1
45415	133152	1
45415	58315	1
45415	46626	1
45415	140271	1
45415	45929	1
45415	77308	1
45415	53485	1
45415	59122	1
45415	45234	1
45415	135891	1
45415	28381	1
45415	54183	1
45415	52150	1
45415	46217	1
45415	168597	1
45415	171126	1
45415	134823	1
45415	94964	1
45415	135866	1
45415	67040	1
45415	65946	1
45415	46137	1
45415	135843	1
27443	18741	1
27443	136527	1
27443	69597	1
27443	243273	1
27443	46340	1
27443	134765	1
27443	44315	1
27443	32700	1
27443	184776	1
27443	44685	1
27443	131889	1
27443	22852	1
27443	50077	1
27443	173053	1
27443	135969	1
27443	66149	1
27443	131895	1
27443	168156	1
27443	140250	1
27443	172176	1
27443	34261	1
27443	18725	1
27443	28956	1
27443	45281	1
27443	54081	1
27443	51849	1
27443	135841	1
27443	28675	1
27443	96735	1
27443	135478	1
27443	171073	1
27443	46324	1
27443	46275	1
27443	48850	1
27443	168775	1
27443	28383	1
27443	135864	1
27443	133152	1
27443	58315	1
27443	46626	1
27443	140271	1
27443	45929	1
27443	77308	1
27443	53485	1
27443	59122	1
27443	45234	1
27443	135891	1
27443	28381	1
27443	54183	1
27443	52150	1
27443	46217	1
27443	168597	1
27443	171126	1
27443	134823	1
27443	94964	1
27443	135866	1
27443	67040	1
27443	65946	1
27443	46137	1
27443	135843	1
18741	136527	1
18741	69597	1
18741	243273	1
18741	46340	1
18741	134765	1
18741	44315	1
18741	32700	1
18741	184776	1
18741	44685	1
18741	131889	1
18741	22852	1
18741	50077	1
18741	173053	1
18741	135969	1
18741	66149	1
18741	131895	1
18741	168156	1
18741	140250	1
18741	172176	1
18741	34261	1
18741	18725	1
18741	28956	1
18741	45281	1
18741	54081	1
18741	51849	1
18741	135841	1
18741	28675	1
18741	96735	1
18741	135478	1
18741	171073	1
18741	46324	1
18741	46275	1
18741	48850	1
18741	168775	1
18741	28383	1
18741	135864	1
18741	133152	1
18741	58315	1
18741	46626	1
18741	140271	1
18741	45929	1
18741	77308	1
18741	53485	1
18741	59122	1
18741	45234	1
18741	135891	1
18741	28381	1
18741	54183	1
18741	52150	1
18741	46217	1
18741	168597	1
18741	171126	1
18741	134823	1
18741	94964	1
18741	135866	1
18741	67040	1
18741	65946	1
18741	46137	1
18741	135843	1
136527	69597	1
136527	243273	1
136527	46340	1
136527	134765	1
136527	44315	1
136527	32700	1
136527	184776	1
136527	44685	1
136527	131889	1
136527	22852	1
136527	50077	1
136527	173053	1
136527	135969	1
136527	66149	1
136527	131895	1
136527	168156	1
136527	140250	1
136527	172176	1
136527	34261	1
136527	18725	1
136527	28956	1
136527	45281	1
136527	54081	1
136527	51849	1
136527	135841	1
136527	28675	1
136527	96735	1
136527	135478	1
136527	171073	1
136527	46324	1
136527	46275	1
136527	48850	1
136527	168775	1
136527	28383	1
136527	135864	1
136527	133152	1
136527	58315	1
136527	46626	1
136527	140271	1
136527	45929	1
136527	77308	1
136527	53485	1
136527	59122	1
136527	45234	1
136527	135891	1
136527	28381	1
136527	54183	1
136527	52150	1
136527	46217	1
136527	168597	1
136527	171126	1
