11	12	1
11	13	1
11	14	1
11	31	1
11	32	1
11	33	1
11	34	1
11	39	1
11	40	1
11	41	1
11	42	1
11	53	1
11	54	1
11	55	1
11	56	1
11	73	1
11	74	1
11	75	1
11	76	1
11	81	1
11	82	1
11	83	1
11	84	1
12	13	1
12	14	1
12	31	1
12	32	1
12	33	1
12	34	1
12	39	1
12	40	1
12	41	1
12	42	1
12	53	1
12	54	1
12	55	1
12	56	1
12	73	1
12	74	1
12	75	1
12	76	1
12	81	1
12	82	1
12	83	1
12	84	1
13	14	1
13	31	1
13	32	1
13	33	1
13	34	1
13	39	1
13	40	1
13	41	1
13	42	1
13	53	1
13	54	1
13	55	1
13	56	1
13	73	1
13	74	1
13	75	1
13	76	1
13	81	1
13	82	1
13	83	1
13	84	1
14	31	1
14	32	1
14	33	1
14	34	1
14	39	1
14	40	1
14	41	1
14	42	1
14	53	1
14	54	1
14	55	1
14	56	1
14	73	1
14	74	1
14	75	1
14	76	1
14	81	1
14	82	1
14	83	1
14	84	1
31	32	1
31	33	1
31	34	1
31	39	1
31	40	1
31	41	1
31	42	1
31	53	1
31	54	1
31	55	1
31	56	1
31	73	1
31	74	1
31	75	1
31	76	1
31	81	1
31	82	1
31	83	1
31	84	1
32	33	1
32	34	1
32	39	1
32	40	1
32	41	1
32	42	1
32	53	1
32	54	1
32	55	1
32	56	1
32	73	1
32	74	1
32	75	1
32	76	1
32	81	1
32	82	1
32	83	1
32	84	1
33	34	1
33	39	1
33	40	1
33	41	1
33	42	1
33	53	1
33	54	1
33	55	1
33	56	1
33	73	1
33	74	1
33	75	1
33	76	1
33	81	1
33	82	1
33	83	1
33	84	1
34	39	1
34	40	1
34	41	1
34	42	1
34	53	1
34	54	1
34	55	1
34	56	1
34	73	1
34	74	1
34	75	1
34	76	1
34	81	1
34	82	1
34	83	1
34	84	1
39	40	1
39	41	1
39	42	1
39	53	1
39	54	1
39	55	1
39	56	1
39	73	1
39	74	1
39	75	1
39	76	1
39	81	1
39	82	1
39	83	1
39	84	1
40	41	1
40	42	1
40	53	1
40	54	1
40	55	1
40	56	1
40	73	1
40	74	1
40	75	1
40	76	1
40	81	1
40	82	1
40	83	1
40	84	1
41	42	1
41	53	1
41	54	1
41	55	1
41	56	1
41	73	1
41	74	1
41	75	1
41	76	1
41	81	1
41	82	1
41	83	1
41	84	1
42	53	1
42	54	1
42	55	1
42	56	1
42	73	1
42	74	1
42	75	1
42	76	1
42	81	1
42	82	1
42	83	1
42	84	1
53	54	1
53	55	1
53	56	1
53	73	1
53	74	1
53	75	1
53	76	1
53	81	1
53	82	1
53	83	1
53	84	1
54	55	1
54	56	1
54	73	1
54	74	1
54	75	1
54	76	1
54	81	1
54	82	1
54	83	1
54	84	1
55	56	1
55	73	1
55	74	1
55	75	1
55	76	1
55	81	1
55	82	1
55	83	1
55	84	1
56	73	1
56	74	1
56	75	1
56	76	1
56	81	1
56	82	1
56	83	1
56	84	1
73	74	1
73	75	1
73	76	1
73	81	1
73	82	1
73	83	1
73	84	1
74	75	1
74	76	1
74	81	1
74	82	1
74	83	1
74	84	1
75	76	1
75	81	1
75	82	1
75	83	1
75	84	1
76	81	1
76	82	1
76	83	1
76	84	1
81	82	1
81	83	1
81	84	1
82	83	1
82	84	1
83	84	1
7	8	1
7	9	1
7	10	1
7	27	1
7	28	1
7	29	1
7	30	1
7	35	1
7	36	1
7	37	1
7	38	1
7	49	1
7	50	1
7	51	1
7	52	1
7	69	1
7	70	1
7	71	1
7	72	1
7	77	1
7	78	1
7	79	1
7	80	1
8	9	1
8	10	1
8	27	1
8	28	1
8	29	1
8	30	1
8	35	1
8	36	1
8	37	1
8	38	1
8	49	1
8	50	1
8	51	1
8	52	1
8	69	1
8	70	1
8	71	1
8	72	1
8	77	1
8	78	1
8	79	1
8	80	1
9	10	1
9	27	1
9	28	1
9	29	1
9	30	1
9	35	1
9	36	1
9	37	1
9	38	1
9	49	1
9	50	1
9	51	1
9	52	1
9	69	1
9	70	1
9	71	1
9	72	1
9	77	1
9	78	1
9	79	1
9	80	1
10	27	1
10	28	1
10	29	1
10	30	1
10	35	1
10	36	1
10	37	1
10	38	1
10	49	1
10	50	1
10	51	1
10	52	1
10	69	1
10	70	1
10	71	1
10	72	1
10	77	1
10	78	1
10	79	1
10	80	1
27	28	1
27	29	1
27	30	1
27	35	1
27	36	1
27	37	1
27	38	1
27	49	1
27	50	1
27	51	1
27	52	1
27	69	1
27	70	1
27	71	1
27	72	1
27	77	1
27	78	1
27	79	1
27	80	1
28	29	1
28	30	1
28	35	1
28	36	1
28	37	1
28	38	1
28	49	1
28	50	1
28	51	1
28	52	1
28	69	1
28	70	1
28	71	1
28	72	1
28	77	1
28	78	1
28	79	1
28	80	1
29	30	1
29	35	1
29	36	1
29	37	1
29	38	1
29	49	1
29	50	1
29	51	1
29	52	1
29	69	1
29	70	1
29	71	1
29	72	1
29	77	1
29	78	1
29	79	1
29	80	1
