96774	179683	1
96774	29157	1
96774	169241	1
96774	104329	1
96774	75093	1
96774	242767	1
96774	51935	1
96774	175149	1
96774	66358	1
96774	51814	1
96774	48983	1
96774	46010	1
96774	31742	1
96774	27626	1
96774	168574	1
96774	78392	1
96774	136915	1
96774	134779	1
96774	51945	1
96774	65937	1
96774	46290	1
96774	175611	1
96774	135871	1
96774	151960	1
96774	133998	1
96774	135889	1
96774	27817	1
96774	29136	1
96774	171126	1
96774	134387	1
96774	134422	1
96774	52060	1
96774	51977	1
96774	59189	1
96774	23032	1
96774	134541	1
96774	135854	1
96774	51862	1
96774	172177	1
96774	40438	1
96774	67365	1
96774	29525	1
96774	28369	1
96774	168299	1
96774	52197	1
96774	96572	1
96774	134487	1
96774	44315	1
96774	28367	1
96774	46506	1
96774	133932	1
96774	21932	1
96774	69512	1
96774	52120	1
96774	169830	1
96774	22321	1
96774	94255	1
96774	53425	1
96774	45341	1
96774	34533	1
96774	228269	1
96774	18062	1
96774	134488	1
96774	99466	1
179683	29157	1
179683	169241	1
179683	104329	1
179683	75093	1
179683	242767	1
179683	51935	1
179683	175149	1
179683	66358	1
179683	51814	1
179683	48983	1
179683	46010	1
179683	31742	1
179683	27626	1
179683	168574	1
179683	78392	1
179683	136915	1
179683	134779	1
179683	51945	1
179683	65937	1
179683	46290	1
179683	175611	1
179683	135871	1
179683	151960	1
179683	133998	1
179683	135889	1
179683	27817	1
179683	29136	1
179683	171126	1
179683	134387	1
179683	134422	1
179683	52060	1
179683	51977	1
179683	59189	1
179683	23032	1
179683	134541	1
179683	135854	1
179683	51862	1
179683	172177	1
179683	40438	1
179683	67365	1
179683	29525	1
179683	28369	1
179683	168299	1
179683	52197	1
179683	96572	1
179683	134487	1
179683	44315	1
179683	28367	1
179683	46506	1
179683	133932	1
179683	21932	1
179683	69512	1
179683	52120	1
179683	169830	1
179683	22321	1
179683	94255	1
179683	53425	1
179683	45341	1
179683	34533	1
179683	228269	1
179683	18062	1
179683	134488	1
179683	99466	1
29157	169241	1
29157	104329	1
29157	75093	1
29157	242767	1
29157	51935	1
29157	175149	1
29157	66358	1
29157	51814	1
29157	48983	1
29157	46010	1
29157	31742	1
29157	27626	1
29157	168574	1
29157	78392	1
29157	136915	1
29157	134779	1
29157	51945	1
29157	65937	1
29157	46290	1
29157	175611	1
29157	135871	1
29157	151960	1
29157	133998	1
29157	135889	1
29157	27817	1
29157	29136	1
29157	171126	1
29157	134387	1
29157	134422	1
29157	52060	1
29157	51977	1
29157	59189	1
29157	23032	1
29157	134541	1
29157	135854	1
29157	51862	1
29157	172177	1
29157	40438	1
29157	67365	1
29157	29525	1
29157	28369	1
29157	168299	1
29157	52197	1
29157	96572	1
29157	134487	1
29157	44315	1
29157	28367	1
29157	46506	1
29157	133932	1
29157	21932	1
29157	69512	1
29157	52120	1
29157	169830	1
29157	22321	1
29157	94255	1
29157	53425	1
29157	45341	1
29157	34533	1
29157	228269	1
29157	18062	1
29157	134488	1
29157	99466	1
169241	104329	1
169241	75093	1
169241	242767	1
169241	51935	1
169241	175149	1
169241	66358	1
169241	51814	1
169241	48983	1
169241	46010	1
169241	31742	1
169241	27626	1
169241	168574	1
169241	78392	1
169241	136915	1
169241	134779	1
169241	51945	1
169241	65937	1
169241	46290	1
169241	175611	1
169241	135871	1
169241	151960	1
169241	133998	1
169241	135889	1
169241	27817	1
169241	29136	1
169241	171126	1
169241	134387	1
169241	134422	1
169241	52060	1
169241	51977	1
169241	59189	1
169241	23032	1
169241	134541	1
169241	135854	1
169241	51862	1
169241	172177	1
169241	40438	1
169241	67365	1
169241	29525	1
169241	28369	1
169241	168299	1
169241	52197	1
169241	96572	1
169241	134487	1
169241	44315	1
169241	28367	1
169241	46506	1
169241	133932	1
169241	21932	1
169241	69512	1
169241	52120	1
169241	169830	1
169241	22321	1
169241	94255	1
169241	53425	1
169241	45341	1
169241	34533	1
169241	228269	1
169241	18062	1
169241	134488	1
169241	99466	1
104329	75093	1
104329	242767	1
104329	51935	1
104329	175149	1
104329	66358	1
104329	51814	1
104329	48983	1
104329	46010	1
104329	31742	1
104329	27626	1
